0.0,2.460899649
0.278416,2.653517089
0.574841,2.039202999
0.87065,0.483885085
1.166012,0.744246717
1.45857,0.057106608
1.752965,0.111105167
2.05103,0.055558571
2.344839,0.132737299
2.638879,3.08495425
3.050988,9.123413425
4.137852,6.351741249
5.016226,7.249794315
5.303543,6.972352014
5.599056,6.834796415
5.894694,6.674169169
6.188107,6.569270169
6.483951,6.270148149
6.779839,6.998780039
7.074506,7.12813542
7.367139,7.422121076
7.661991,7.515423682
7.959371,7.845087124
8.253933,7.688198854
8.548245,8.203175852
8.845434,9.074801757
9.13847,8.418184537
9.435855,7.993905716
9.728168,8.103766652
10.027041,8.16555517
10.318692,8.548838081
10.612517,8.399988139
10.911345,8.285373552
11.202933,8.044156241
11.500284,7.389671394
11.79681,7.722486475
12.090994,6.773411508
12.386928,6.585291445
12.689789,6.401332019
12.986732,6.384321265
13.282306,7.788781635
13.575352,7.940483391
13.87247,8.368774096
14.167196,8.151861521
14.46324,8.183300348
14.755057,8.10669591
15.054707,8.033635592
15.34511,8.301079172
15.64199,8.078612948
15.939335,7.56089236
16.231889,8.38241857
16.526543,6.684604524
16.825376,5.771398546
17.119619,5.95448094
17.414389,6.589272021
17.710912,6.855097745
18.008498,6.288519824
18.302659,6.312450075
18.59741,6.683424492
18.898015,6.650696137
19.192101,6.66639591
19.488086,6.591956249
19.780376,6.46364484
20.077943,6.256484141
20.370339,6.485843817
20.662537,6.4916931
20.960369,7.229657179
21.25328,7.483451247
21.548378,7.564695314
21.848198,7.511471871
22.143113,7.601912209
22.436744,8.17950022
22.73013,8.183679734
23.027113,7.3508315
23.322865,7.007135034
23.616326,5.309725822
23.915411,5.106239347
24.208325,6.719522392
24.501399,7.134284725
24.798218,7.041622234
25.09285,7.161895041
25.388307,7.015559267
25.682647,6.557552238
25.98085,6.066470437
26.273069,5.88150797
26.566813,6.585809709
26.86352,6.95183727
27.156522,7.41265036
27.449869,7.453254898
27.74457,7.054028195
28.043751,7.108783244
28.336793,7.674723747
28.632341,7.998716059
28.930067,7.404499917
29.227509,7.266075878
29.52051,7.761806769
29.816336,7.940037376
30.112728,8.590050149
30.405474,8.391175791
30.69891,7.439874424
30.998901,7.113614092
31.293224,6.836828812
31.587661,6.78890255
31.884481,6.225616003
32.179348,6.219027894
32.473351,7.256792264
32.767152,7.456157232
33.063395,7.611424578
33.355538,7.757714155
33.651926,5.971228384
33.949369,5.829883173
34.241848,5.809201461
34.53598,5.659343374
34.831522,5.523740119
35.129642,5.820767326
35.423486,6.525644991
35.716922,5.987522821
36.017215,5.94332723
36.313278,6.071804724
36.60584,7.098661013
36.902407,7.28051159
37.200119,7.141506297
37.494331,7.037910968
37.788964,6.529007142
38.086282,6.521344198
38.379085,7.301183075
38.671496,7.25570762
38.967978,7.165268486
39.262282,8.094959954
39.557014,7.59538595
39.850879,7.509127216
40.150923,7.789391632
40.446379,8.535118518
40.738875,8.821459822
41.036437,7.495360422
41.331795,6.185780698
41.625179,6.879026869
41.926329,7.095857833
42.22018,7.035645088
42.513425,6.877191284
42.806028,6.983156455
43.107768,6.857643015
43.401699,7.400077273
43.694727,7.881518582
43.993023,8.252768063
44.288979,8.372922911
44.58217,7.355566915
44.876433,6.025444658
45.174272,5.502118411
45.468281,5.652193355
45.879396,3.326052869
46.746959,3.787804308
47.049362,3.412274886
47.343842,2.200163024
47.638358,1.56446217
47.934285,1.32720707
48.230133,1.782829459
48.521991,3.383093483
48.817766,4.219364925
49.114672,5.073947295
49.408123,5.408909617
49.821018,6.923223911
50.715456,6.998441212
50.991898,7.111548199
51.286159,6.825524001
51.58123,6.707436591
51.874082,6.755507782
52.170576,6.940740919
52.464962,7.742554455
52.75963,7.480192544
53.054405,7.59237856
53.348709,7.027530136
53.644071,7.132573578
53.936414,7.279404842
54.233101,7.551827964
54.524272,7.477906263
54.819553,7.059363235
55.117295,7.02510493
55.411983,7.059506495
55.707963,7.159188304
56.003949,6.817334762
56.297544,6.911755102
56.593163,7.037030294
56.898877,7.499845818
57.196263,7.404012937
57.493406,7.131353089
57.786867,7.564805422
58.085484,7.251651431
58.376814,7.224647555
58.673491,7.59529768
58.967487,7.104730335
59.263101,7.46906845
59.558207,7.354985133
59.853823,7.018343318
60.151654,7.089127815
60.445677,6.913427576
60.740005,8.482238559
61.036658,8.60777705
61.33321,7.638998439
61.627359,6.986672078
61.922629,6.912321441
62.219022,6.924345165
62.512542,6.872030961
62.811367,6.912295431
63.105586,7.973067306
63.40133,8.350862312
63.695442,8.183437815
63.989871,7.627846431
64.285721,6.312292193
64.580246,7.28348538
64.873707,7.902938835
65.173012,7.542350576
65.465447,7.651236734
65.762951,7.760652617
66.058855,7.936144563
66.353892,8.360918923
66.646044,8.65092422
66.942022,8.687930084
67.241247,8.326970311
67.533505,8.563563551
67.830055,8.593887725
68.126784,8.141519563
68.421411,8.047870475
68.716353,8.548503308
69.018849,8.787327435
69.312646,8.625809488
69.609498,8.794706587
69.90139,8.746584903
70.199849,8.168253279
70.491462,8.535804751
70.786738,8.91986172
71.083236,8.81855799
71.375669,8.800913829
71.670297,8.825535233
71.966233,8.838990178
72.264331,8.919223463
72.565603,8.925654947
72.8615,8.921946247
73.159408,8.936517326
73.454533,8.9663374
73.751376,8.975781662
74.050212,8.918224955
74.342969,8.406738087
74.638135,5.317601748
74.934128,5.161004825
75.448215,6.136898844
76.32703,6.210736549
76.618011,6.133513586
76.911392,6.218525544
77.209539,6.558328604
77.503713,6.208404971
77.797486,6.311662486
78.093679,6.339578202
78.387734,6.34184085
78.679506,5.891787503
78.979194,6.294993768
79.274873,6.404004172
